"","FIPS","State.x","County.x","LACCESS_POP10","PCT_LACCESS_POP10","LACCESS_LOWI10","PCT_LACCESS_LOWI10","LACCESS_CHILD10","PCT_LACCESS_CHILD10","LACCESS_SENIORS10","PCT_LACCESS_SENIORS10","LACCESS_HHNV10","PCT_LACCESS_HHNV10","REDEMP_SNAPS08","REDEMP_SNAPS12","PCH_REDEMP_SNAPS_08_12","PCT_SNAP09","PCT_SNAP14","PCH_SNAP_09_14","PC_SNAPBEN08","PC_SNAPBEN10","PCH_PC_SNAPBEN_08_10","SNAP_PART_RATE08","SNAP_PART_RATE10","SNAP_OAPP00","SNAP_OAPP05","SNAP_OAPP10","SNAP_FACEWAIVER00","SNAP_FACEWAIVER05","SNAP_FACEWAIVER10","SNAP_VEHEXCL00","SNAP_VEHEXCL05","SNAP_VEHEXCL10","SNAP_BBCE00","SNAP_BBCE05","SNAP_BBCE10","SNAP_REPORTSIMPLE00","SNAP_REPORTSIMPLE05","SNAP_REPORTSIMPLE10","PC_WIC_REDEMP08","PC_WIC_REDEMP12","PCH_PC_WIC_REDEMP_08_12","REDEMP_WICS08","REDEMP_WICS12","PCH_REDEMP_WICS_08_12","PCT_WIC09","PCT_WIC14","PCH_WIC_09_14","State.y","County.y","FOODINSEC_00_02","FOODINSEC_07_09","FOODINSEC_10_12","CH_FOODINSEC_02_12","CH_FOODINSEC_09_12","VLFOODSEC_00_02","VLFOODSEC_07_09","VLFOODSEC_10_12","CH_VLFOODSEC_02_12","CH_VLFOODSEC_09_12","FOODINSEC_CHILD_01_07","FOODINSEC_CHILD_03_11","FMRKTPTH09","FMRKTPTH13","PCH_FMRKTPTH_09_13","PC_DIRSALES07","MILK_PRICE10","FOOD_TAX11","FFRPTH07","FFRPTH12","PCH_FFRPTH_07_12","FSRPTH07","FSRPTH12","PCH_FSRPTH_07_12","PC_FFRSALES02","PC_FFRSALES07","PC_FSRSALES02","PC_FSRSALES07","State","County","PCT_NHWHITE10","PCT_NHBLACK10","PCT_HISP10","PCT_NHASIAN10","PCT_NHNA10","PCT_NHPI10","PCT_65OLDER10","PCT_18YOUNGER10","MEDHHINC10","POVRATE10","PERPOV10","CHILDPOVRATE10","PERCHLDPOV10","METRO13","POPLOSS00","GROCPTH07","GROCPTH12","PCH_GROCPTH_07_12","SUPERCPTH07","SUPERCPTH12","PCH_SUPERCPTH_07_12","CONVSPTH07","CONVSPTH12","PCH_CONVSPTH_07_12","SNAPSPTH08","SNAPSPTH12","PCH_SNAPSPTH_08_12"
"795","18181","IN","White",2458.38035212395,9.97597837975876,826.639512724438,3.35445973592679,506.276506889406,2.05444348045857,494.354058534075,2.0060628110785,186.224703299476,1.91176165998846,145465.670377358,214877.117213115,47.7167201413868,11.0023753279757,13.5321844015065,2.52980907353077,8.3523457617506,14.1986502314973,69.995958458996,65,73,0,0,0.5,0,0,1,0,1,1,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,2.64882464312865,2.35449821619544,-0.294326426933206,"IN","White",8.9,12.3,13.5,4.6,1.2,2.8,4.8,6.3,3.5,1.5,6.2,7.8,0,0,0,2.94,0.7695072,0,0.546379187155886,0.695979693768935,27.3803450295713,1.30290421552557,0.859739621714567,-34.0135973565978,520,652.967320863385,452,565.768026728131,"IN","White",91.18208,0.206955,7.085176,0.33681,0.211013,0.016232,17.165118,24.185367,43487,12.2,0,18.4,0,0,"0.000000",0.210145841213802,0.0409399819864079,-80.5183001719479,0.0420291682427605,0.0409399819864079,-2.59150085973962,1.34493338376834,0.614099729796119,-54.3397660280029,0.741953998852071,0.832446300390295,12.1964841052451
"796","18183","IN","Whitley",1687.94835628103,5.07013203256348,586.179201812687,1.76072089935326,426.585167685524,1.28134437007546,186.305640806444,0.559610839860759,207.460596650635,1.5957279951591,186441.375,177449.952923077,-4.82265381110982,11.0023753279757,13.5321844015065,2.52980907353077,5.77011261633563,10.3430647566167,79.2523897598575,65,73,0,0,0.5,0,0,1,0,1,1,0,0,0,0,1,1,NA,11.33835,NA,NA,94510.8,NA,2.64882464312865,2.35449821619544,-0.294326426933206,"IN","Whitley",8.9,12.3,13.5,4.6,1.2,2.8,4.8,6.3,3.5,1.5,6.2,7.8,0.0304312102492316,0,-100,2.92,0.795895,0,0.706258060553952,0.62983624257693,-10.8206648879987,0.73696493275195,0.779797252714294,5.81198888289046,520,652.967320863385,452,565.768026728131,"IN","Whitley",96.560735,0.288358,1.546918,0.315391,0.228283,0.021026,13.964316,24.579479,49989,9.3,0,13.4,0,1,"0.000000",0.245654977583983,0.149961010137364,-38.9546217983324,0.0307068721979979,0.0299922020274728,-2.32739487733188,0.73696493275195,0.479875232439566,-34.8849299182212,0.366434591425431,0.649831043928578,77.338891888109
"797","19001","IA","Adair",605.066287368267,7.87641613340623,157.98100030597,2.05650872567001,139.156444058787,1.81146113067934,118.86239880677,1.54728454577936,61.7697079753479,1.87635807944556,72290.1057142857,90409.2705263158,25.064515583423,9.8111744711183,13.1333505625456,3.32217609142728,7.00693978061339,10.7936301310423,54.0419993462166,81,88,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,19.88798,12.28699,-38.21899,37016.5,22979.75,-37.92025,2.51491427781117,2.05227167163482,-0.462642606176356,"IA","Adair",9.1,11.5,12.6,3.5,1.1,2.8,5,4.8,2,-0.2,7.5,8.3,0.272108843537415,0.267343937976206,-1.75110279374417,6.95,0.873642,0,0.527426160337553,0.401015906964309,-23.9673840395669,0.659282700421941,0.534687875952413,-18.898542975538,398,489.04461706906,375,476.793410435755,"IA","Adair",97.721947,0.143192,1.314762,0.286384,0.05207,0.013017,21.400677,22.45509,45540,9.7,0,14.1,0,0,"1.000000",0.395569620253165,0.401015906964309,1.37682128057747,0,0,0,0.659282700421941,0.935703782916722,41.9275497928085,0.940228341168569,1.26988370538698,35.061202665801
"798","19003","IA","Adams",243.46127252841,6.0427220781437,71.2747309317251,1.76904271361939,51.9125959775411,1.2884734668042,58.6986521285426,1.45690375101868,9.35406464752522,0.54542651005978,NA,69087.77,NA,9.8111744711183,13.1333505625456,3.32217609142728,7.13045634920635,12.8030114999586,79.5538864968112,81,88,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,NA,NA,NA,NA,NA,NA,2.51491427781117,2.05227167163482,-0.462642606176356,"IA","Adams",9.1,11.5,12.6,3.5,1.1,2.8,5,4.8,2,-0.2,7.5,8.3,0.254452926208651,0.255689082076195,0.485809255944923,20.07,0.873642,0,0.731885825811173,0.767067246228586,4.80695474303247,0.731885825811173,0.511378164152391,-30.1286968379784,398,489.04461706906,375,476.793410435755,"IA","Adams",97.344254,0.19856,0.918342,0.570861,0.446761,0,21.345247,21.072226,39781,14.1,0,20.7,0,0,"1.000000",0.243961941937058,0.255689082076195,4.80695474303247,0,0,0,0.731885825811173,0.511378164152391,-30.1286968379784,0.744047619047619,1.02275632830478,37.4584505241626
"799","19005","IA","Allamakee",2728.18510378127,19.0382770675594,924.156833280231,6.4491056055843,593.438924317533,4.14123464282996,586.082444298557,4.08989842497248,163.691765050402,2.80054345680756,92178.7436065574,108866.461481481,18.1036508223105,9.8111744711183,13.1333505625456,3.32217609142728,8.0292730299667,12.7645964177716,58.9757425128251,81,88,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,21.44631,13.84737,-35.43239,51528.33,49286.25,-4.351163,2.51491427781117,2.05227167163482,-0.462642606176356,"IA","Allamakee",9.1,11.5,12.6,3.5,1.1,2.8,5,4.8,2,-0.2,7.5,8.3,0.208232109391268,0.140479033504249,-32.5372854768092,11.18,0.9485941,0,0.138686637542473,0.280958067008499,102.584814216478,1.66423965050967,1.26431130153825,-24.0306946688207,398,489.04461706906,375,476.793410435755,"IA","Allamakee",92.986741,0.760642,5.282624,0.230286,0.216329,0.076762,19.560363,23.098395,45881,13.3,0,22.3,0,0,"0.000000",0.485403231398655,0.561916134016998,15.7627509808447,0,0,0,1.66423965050967,0.421437100512749,-74.6768982229402,0.705234924158343,0.948233476153684,34.4563979563755
"800","19007","IA","Appanoose",1858.72717007715,14.4232728336863,767.433818026803,5.95510062874838,385.346167071601,2.9901929624552,416.94961440251,3.23542806240793,149.1085860838,2.64987712962147,210385.931764706,266250.452154696,26.5533536018315,9.8111744711183,13.1333505625456,3.32217609142728,15.5712050078247,21.2423372390781,36.4206381484516,81,88,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,22.78075,21.5615,-5.352122,58227.6,54766.2,-5.944607,2.51491427781117,2.05227167163482,-0.462642606176356,"IA","Appanoose",9.1,11.5,12.6,3.5,1.1,2.8,5,4.8,2,-0.2,7.5,8.3,0.0787525594581824,0.078740157480315,-0.015748031496069,3.39,0.873642,0,0.618907628036516,0.78740157480315,27.2244094488189,0.928361442054773,0.62992125984252,-32.1469816272966,398,489.04461706906,375,476.793410435755,"IA","Appanoose",96.764181,0.426787,1.404516,0.271592,0.232793,0,20.113292,22.456739,35352,15.7,0,24.2,0,0,"1.000000",0.464180721027387,0.393700787401575,-15.1837270341207,0,0.0787401574803149,NA,1.00572489555934,0.78740157480315,-21.7080557238038,0.997652582159624,1.18766404199475,19.0458545622973
"801","19009","IA","Audubon",253.693759132838,4.14600031267916,88.8665337366417,1.45230484943033,50.8178913803276,0.830493403829509,47.9414799737642,0.783485536423668,91.7057661390407,3.50423256167523,29623.9392857143,50244.8537704918,69.6089547237279,9.8111744711183,13.1333505625456,3.32217609142728,4.94130494130494,7.98060685297162,61.5080823338952,81,88,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,NA,NA,NA,NA,NA,NA,2.51491427781117,2.05227167163482,-0.462642606176356,"IA","Audubon",9.1,11.5,12.6,3.5,1.1,2.8,5,4.8,2,-0.2,7.5,8.3,0.1657824933687,0.169204737732657,2.06429780033858,23.61,0.873642,0,0,0,0,0.815394651011089,0.676818950930626,-16.994923857868,398,489.04461706906,375,476.793410435755,"IA","Audubon",98.169636,0.147083,0.604674,0.408563,0.114398,0.016343,23.190064,21.882661,45563,10,0,15.3,0,0,"1.000000",0.326157860404436,0.169204737732657,-48.1218274111675,0,0,0,0.81539465101109,0.50761421319797,-37.746192893401,0.764400764400764,0.860124083474337,12.5226613488035
"802","19011","IA","Benton",3823.59859712224,14.6632865359804,786.398661912093,3.01579483782825,976.079710177175,3.74321103764832,627.513004135954,2.40647723629374,203.088146311376,1.97134679005413,116851.732444444,139581.93477707,19.4521740132799,9.8111744711183,13.1333505625456,3.32217609142728,6.74686585091209,10.4725929334765,55.2215971814637,81,88,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,6.154568,NA,NA,40992.5,NA,NA,2.51491427781117,2.05227167163482,-0.462642606176356,"IA","Benton",9.1,11.5,12.6,3.5,1.1,2.8,5,4.8,2,-0.2,7.5,8.3,0.18702775491883,0.193595849304991,3.5118287063925,11.43,0.9485941,0,0.301306918760122,0.193595849304991,-35.7479575637898,0.451960378140183,0.387191698609982,-14.3306100850531,398,489.04461706906,375,476.793410435755,"IA","Benton",97.357724,0.35665,1.05461,0.253106,0.157233,0.00767,15.3973,25.487038,54283,8.3,0,11.4,0,1,"0.000000",0.188316824225076,0.116157509582995,-38.3180392612382,0,0,0,0.640277202365259,0.619506717775971,-3.24398315488353,0.422265595676,0.506575805681393,19.9661565774548
"803","19013","IA","Black Hawk",31221.9442070445,23.8171822465821,11767.8877216404,8.9769530258909,7030.54482799645,5.36314351056255,4028.73837403915,3.0732614036457,1159.16191797456,2.20918985701268,200642.003639672,270900.676782609,35.0169315838333,9.8111744711183,13.1333505625456,3.32217609142728,10.994611059044,17.0957611818852,55.4921869457349,81,88,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,22.61624,19.19408,-15.13141,120657.6,110007.1,-8.827036,2.51491427781117,2.05227167163482,-0.462642606176356,"IA","Black Hawk",9.1,11.5,12.6,3.5,1.1,2.8,5,4.8,2,-0.2,7.5,8.3,0.0696184906711222,0.0531027158246093,-23.7232589895311,3.06,0.9485941,0,0.639118805084545,0.614474283113337,-3.8560157790927,0.741693428122805,0.834471248672432,12.5089177053171,398,489.04461706906,375,476.793410435755,"IA","Black Hawk",83.887406,8.767259,3.74323,1.285376,0.159432,0.133496,13.830956,21.737737,44046,18,0,25.2,0,1,"0.000000",0.165697467984882,0.159308147473828,-3.85601577909269,0.0236710668549832,0.0303444090426339,28.1919789612097,0.781145206214444,0.439993931118192,-43.6732213655291,0.715271269394981,0.872401759975725,21.9679577950411
"804","19015","IA","Boone",3422.04477250067,13.0086093381763,1047.87881915623,3.98342134553419,750.842709114486,2.85426408087313,631.27610626006,2.39974190777792,116.264918772891,1.08375203927005,113928.431650485,176360.16582996,54.7990815593818,9.8111744711183,13.1333505625456,3.32217609142728,7.32897986201278,12.7980942243848,74.6231326233993,81,88,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,12.42866,9.448826,-23.97553,54242.83,41252,-23.9494,2.51491427781117,2.05227167163482,-0.462642606176356,"IA","Boone",9.1,11.5,12.6,3.5,1.1,2.8,5,4.8,2,-0.2,7.5,8.3,0.0383553237189322,0.0381752242794426,-0.469555258637178,8.01,0.873642,0,0.380271513860897,0.267226569956099,-29.7274288986448,0.532380119405255,0.72532926130941,36.2427398903826,398,489.04461706906,375,476.793410435755,"IA","Boone",95.772827,0.767886,1.919714,0.330723,0.273702,0.011404,15.943131,23.869079,51723,9.4,0,12.1,0,0,"0.000000",0.152108605544359,0.152700897117771,0.389387287650316,0,0,0,0.570407270791345,0.381752242794426,-33.0737418082331,0.655566587744087,0.785773366418528,19.8617167361296
"805","19017","IA","Bremer",1847.95315700355,7.61226378729426,477.258348618281,1.96596782261609,482.614046294444,1.98802952007927,324.648064810779,1.33732107765192,164.862154594622,1.75665588273439,100378.405,148687.120851064,48.1266023813228,9.8111744711183,13.1333505625456,3.32217609142728,3.44903370340437,5.61940462459494,62.9269270128703,81,88,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,10.96461,9.031537,-17.6301,42961.17,31583.29,-26.48411,2.51491427781117,2.05227167163482,-0.462642606176356,"IA","Bremer",9.1,11.5,12.6,3.5,1.1,2.8,5,4.8,2,-0.2,7.5,8.3,0.0852514919011083,0.122554025899751,43.7558723804077,12.65,0.9485941,0,0.507764566496001,0.408513419665836,-19.5466862753108,0.888587991368002,0.817026839331672,-8.05335574321235,398,489.04461706906,375,476.793410435755,"IA","Bremer",96.634536,0.766189,0.984511,0.712638,0.045312,0.008239,17.268084,22.709672,55606,7.6,0,8.3,0,1,"0.000000",0.211568569373334,0.163405367866334,-22.7648188242984,0,0.0408513419665836,NA,0.888587991368002,0.531067445565587,-40.234681233088,0.595516610659747,0.640004357476477,7.47044599938919
"806","19019","IA","Buchanan",2754.20672495919,13.1415532253039,694.212177290001,3.31239706694342,695.547023140489,3.31876621404948,538.352096831847,2.56871885118736,277.616486268864,3.40174594129229,99228.3484090909,175272.771333333,76.6357841720114,9.8111744711183,13.1333505625456,3.32217609142728,5.36062378167641,9.35998982091166,74.6063555682794,81,88,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.10474,10.66412,-18.62395,45938.67,44665.6,-2.77123,2.51491427781117,2.05227167163482,-0.462642606176356,"IA","Buchanan",9.1,11.5,12.6,3.5,1.1,2.8,5,4.8,2,-0.2,7.5,8.3,0.0478240076518412,0.0955018622863146,99.6943940406839,17.8,0.9485941,0,0.286054827175209,0.382007449145258,33.5434374303632,0.953516090584029,0.52526024257473,-44.9133320599752,398,489.04461706906,375,476.793410435755,"IA","Buchanan",97.070331,0.281515,1.159462,0.42943,0.104972,0.004771,15.29249,27.082737,50026,11,0,16.4,0,0,"0.000000",0.238379022646007,0.143252793429472,-39.9054531563365,0,0.0477509311431573,NA,0.953516090584029,0.573011173717888,-39.9054531563365,0.697316914689615,0.716263967147359,2.71713650688916
"807","19021","IA","Buena Vista",2738.82761527207,13.5183988907802,789.282203618705,3.89576605932234,675.224008158617,3.33279372240186,485.589059298585,2.39678706465244,185.556800008972,2.46685456007673,170984.628169014,295371.232941176,72.7472440675832,9.8111744711183,13.1333505625456,3.32217609142728,7.38802524241958,13.6722606120434,85.0597441592629,81,88,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,33.70022,29.06284,-13.76069,109475.2,119692.4,9.332925,2.51491427781117,2.05227167163482,-0.462642606176356,"IA","Buena Vista",9.1,11.5,12.6,3.5,1.1,2.8,5,4.8,2,-0.2,7.5,8.3,0.0510178052140197,0.0485625485625486,-4.81254856254856,1.63,0.873642,0,0.514006682086867,0.437062937062937,-14.9694055944056,0.976612695965048,0.874125874125874,-10.4941111520059,398,489.04461706906,375,476.793410435755,"IA","Buena Vista",67.897335,2.45311,22.744324,5.523198,0.088845,0.468904,15.078973,24.955577,44795,13,0,18.6,0,0,"0.000000",0.257003341043434,0.194250194250194,-24.4172494172494,0.0514006682086867,0.0485625485625486,-5.52156177156177,0.976612695965048,0.534188034188034,-45.3019568151147,0.607117815059942,0.687969437969438,13.317287172921
"808","19023","IA","Butler",6747.82280229739,45.3879249498715,1987.32461503461,13.3673546447475,1505.06033890892,10.1234972685069,1466.91476477352,9.86691844200929,210.039374175842,3.43201591790592,16684.2158333333,28226.9304545455,69.1834410230475,9.8111744711183,13.1333505625456,3.32217609142728,4.97887404362225,9.59619739467725,92.7383040944694,81,88,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,5.129086,3.4288,-33.14988,12476.5,10276.8,-17.63075,2.51491427781117,2.05227167163482,-0.462642606176356,"IA","Butler",9.1,11.5,12.6,3.5,1.1,2.8,5,4.8,2,-0.2,7.5,8.3,0,0,0,2.52,0.9485941,0,0.136742786817995,0.0667289470172161,-51.2011210463099,0.683713934089977,0.600560523154944,-12.1620178833578,398,489.04461706906,375,476.793410435755,"IA","Butler",97.881213,0.168158,0.894599,0.235421,0.094168,0.013453,19.802247,23.562252,49703,9.5,0,12.7,0,0,"1.000000",0.341856967044988,0.266915788068864,-21.9217936740958,0,0,0,0.752085327498975,0.667289470172161,-11.2747655387453,0.822199383350462,0.978691222919169,19.0333199875439
"809","19025","IA","Calhoun",4598.13933800051,47.5505619234799,1456.0993647151,15.0579044955026,986.939314912923,10.2061976723156,1182.96637053191,12.2333647417984,162.185410779284,3.8233241579275,32154.59625,41340.4418181818,28.5677527926721,9.8111744711183,13.1333505625456,3.32217609142728,5.76083646330322,10.2637021716649,78.1634010450597,81,88,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,8.981017,7.795135,-13.20431,22118,19310.5,-12.69328,2.51491427781117,2.05227167163482,-0.462642606176356,"IA","Calhoun",9.1,11.5,12.6,3.5,1.1,2.8,5,4.8,2,-0.2,7.5,8.3,0.206803846551546,0.201836714098294,-2.40185689776978,19.17,0.873642,0,0.602954476936991,0.403673428196589,-33.0507619335957,0.803939302582655,0.706428499344031,-12.1291250378444,398,489.04461706906,375,476.793410435755,"IA","Calhoun",97.931748,0.196484,0.930714,0.206825,0.186143,0.010341,23.702172,21.220269,44859,12,0,17.4,0,0,"1.000000",0.401969651291328,0.403673428196589,0.423857099606408,0,0,0,0.904431715405487,0.605510142294883,-33.0507619335957,0.812100294386357,1.11010192754062,36.6951761025331
"810","19027","IA","Carroll",949.233262781351,4.56011367592885,181.231945634886,0.870637709621857,243.521035363979,1.169874305169,163.292608170376,0.784457187597886,111.810309060891,1.28769214627307,128014.221538462,264684.878461538,106.762088837149,9.8111744711183,13.1333505625456,3.32217609142728,5.13403291584055,9.05953753522931,76.4604490025183,81,88,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,15.54601,15.7671,1.422137,35719.55,40661.38,13.83506,2.51491427781117,2.05227167163482,-0.462642606176356,"IA","Carroll",9.1,11.5,12.6,3.5,1.1,2.8,5,4.8,2,-0.2,7.5,8.3,0.0967398664989842,0.0969414958072803,0.208424215985685,3.92,0.873642,0,0.673465460842794,0.678590470650962,0.760990742087149,1.05830286703868,1.06635645388008,0.760990742087162,398,489.04461706906,375,476.793410435755,"IA","Carroll",96.651614,0.393928,1.599731,0.441968,0.09608,0,18.610684,24.865488,49536,9.1,0,11.5,0,0,"1.000000",0.384837406195882,0.290824487421841,-24.4292569434346,0,0.0484707479036402,NA,1.05830286703868,0.581648974843682,-45.0394595952252,0.628657091735577,0.630119722747322,0.23265958993747
"811","19029","IA","Cass",3557.69377527767,25.4922167904676,1012.42961063358,7.25443974372012,817.050031595275,5.85447142157692,809.502497353896,5.80039049408065,96.9646733918195,1.62148283263912,133569.333882353,210916.855051546,57.9081432249415,9.8111744711183,13.1333505625456,3.32217609142728,8.54932908581909,14.5218305149518,69.8592997085507,81,88,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,24.48755,17.71165,-27.67078,56370.33,40509.5,-28.13684,2.51491427781117,2.05227167163482,-0.462642606176356,"IA","Cass",9.1,11.5,12.6,3.5,1.1,2.8,5,4.8,2,-0.2,7.5,8.3,0.290739933129815,0.218611090869343,-24.8087152954892,4.19,0.873642,0,0.576784426820476,0.582962908984916,1.07119434525976,1.15356885364095,1.16592581796983,1.07119434525976,398,489.04461706906,375,476.793410435755,"IA","Cass",96.746919,0.236457,1.81284,0.214961,0.164804,0.322442,20.951562,22.843222,40867,13.7,0,20.4,0,0,"1.000000",0.504686373467917,0.437222181738687,-13.3675477040631,0.0720980533525595,0.0728703636231145,1.07119434525976,1.15356885364095,0.582962908984916,-49.4644028273701,1.02567815426199,1.17807087857368,14.8577527637157
"812","19031","IA","Cedar",1953.27233473741,10.5587995823418,507.615994678619,2.74401856683399,501.283803820652,2.70978865787692,366.578107658038,1.98161039871365,175.921946528034,2.34219074062087,33288.9569426752,61420.5505263158,84.5072845991669,9.8111744711183,13.1333505625456,3.32217609142728,4.95927300936444,8.57253545236679,72.8587120769425,81,88,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,7.615005,5.006082,-34.2603,27485.6,23048,-16.14518,2.51491427781117,2.05227167163482,-0.462642606176356,"IA","Cedar",9.1,11.5,12.6,3.5,1.1,2.8,5,4.8,2,-0.2,7.5,8.3,0.222148172831278,0.162901824500434,-26.6697437011293,10.97,0.9485941,0,0.445682451253482,0.488705473501303,9.6532906168549,0.779944289693593,0.705907906168549,-9.49252203053246,398,489.04461706906,375,476.793410435755,"IA","Cedar",96.74577,0.281096,1.535218,0.421644,0.124331,0.010811,16.719823,24.52565,55413,7.3,0,9.7,0,0,"0.000000",0.334261838440111,0.217202432667246,-35.0202722270489,0,0,0,0.835654596100279,0.705907906168549,-15.5263538951636,0.724958903603554,0.859759629307848,18.5942575550477
"813","19033","IA","Cerro Gordo",7338.96077975482,16.6224112245585,2037.92026797477,4.61579639866541,1651.83655842901,3.74133441695321,1259.1218735502,2.85185357874159,132.023296930013,0.682290940206787,253965.318918919,342409.854849188,34.825438491665,9.8111744711183,13.1333505625456,3.32217609142728,9.988949855205,16.6493020165644,66.6772008860253,81,88,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,23.35299,20.72426,-11.25651,113495.6,100830.4,-11.15912,2.51491427781117,2.05227167163482,-0.462642606176356,"IA","Cerro Gordo",9.1,11.5,12.6,3.5,1.1,2.8,5,4.8,2,-0.2,7.5,8.3,0.0458620926872893,0.0913492280990226,99.1824244085139,1.16,0.9485941,0,0.910850506660594,0.913492280990226,0.290033799214409,1.13856313332574,1.09619073718827,-3.72156755275417,398,489.04461706906,375,476.793410435755,"IA","Cerro Gordo",92.582274,1.25705,3.836833,0.833503,0.154017,0.01812,17.936174,21.496682,43982,13,0,17,0,0,"1.000000",0.182170101332119,0.228373070247556,25.362542249018,0.0455425253330297,0.0456746140495113,0.290033799214409,1.18410565865877,0.456746140495113,-61.4269100772252,0.63443072702332,0.820239943972474,29.2875500877694
"814","19035","IA","Cherokee",878.959937287617,7.28098026248854,214.721679952668,1.7786752812514,191.810530268594,1.58888775901751,168.532957760634,1.39606492512123,54.0180943337221,1.03741298893263,63931.1227118644,152590.611743119,138.679699761946,9.8111744711183,13.1333505625456,3.32217609142728,4.59380343738226,8.29743759664237,80.6223907867203,81,88,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,15.12625,14.75766,-2.43676,43491.75,35259,-18.92945,2.51491427781117,2.05227167163482,-0.462642606176356,"IA","Cherokee",9.1,11.5,12.6,3.5,1.1,2.8,5,4.8,2,-0.2,7.5,8.3,0.0876501007976159,0,-100,23.12,0.9485941,0,0.684697021567956,0.753390256152687,10.0326469110999,0.855871276959945,0.585970199229868,-31.5352419219823,398,489.04461706906,375,476.793410435755,"IA","Cherokee",95.700795,0.530152,2.269715,0.513585,0.240225,0.008284,21.570577,21.164679,46305,9.6,0,14.3,0,0,"1.000000",0.256761383087984,0.251130085384229,-2.19320274568893,0,0,0,0.855871276959945,0.669680227691277,-21.7545621965512,0.854998116105846,0.760366091857805,-11.0680973987463
"815","19037","IA","Chickasaw",1834.88723403843,14.751083158119,759.623473228694,6.10678891573835,463.605750465638,3.72703392930009,361.059170303956,2.90263823702835,112.816067543836,2.16787216648417,48089.1021818182,70355.7539130435,46.3029058996323,9.8111744711183,13.1333505625456,3.32217609142728,4.61160356777953,8.320604550205,80.4275763931579,81,88,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,10.99022,NA,NA,33165.75,NA,NA,2.51491427781117,2.05227167163482,-0.462642606176356,"IA","Chickasaw",9.1,11.5,12.6,3.5,1.1,2.8,5,4.8,2,-0.2,7.5,8.3,0.0832154447865524,0.0814597588791137,-2.10980775496907,15.35,0.9485941,0,0.328569081649417,0.325839035516455,-0.830889540566956,1.14999178577296,1.05897686542848,-7.91439743052647,398,489.04461706906,375,476.793410435755,"IA","Chickasaw",96.856661,0.233138,2.162553,0.321569,0.040196,0,19.101214,24.399067,45083,10.6,0,15.3,0,0,"1.000000",0.328569081649417,0.162919517758227,-50.4154447702835,0,0,0,1.14999178577296,0.733137829912023,-36.2484289903645,0.759395797089443,0.936787227109808,23.3595485648271
"816","19039","IA","Clarke",735.249619214578,7.91782919679709,203.719383665605,2.19383355228952,179.897100582316,1.93729378184704,126.723990772279,1.36467791053499,20.3144590160064,0.548891083923436,185059.72460177,328837.932380952,77.6928681205912,9.8111744711183,13.1333505625456,3.32217609142728,10.1357549073564,19.4558116160528,91.9522698988308,81,88,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,30.74177,NA,NA,69822.25,NA,NA,2.51491427781117,2.05227167163482,-0.462642606176356,"IA","Clarke",9.1,11.5,12.6,3.5,1.1,2.8,5,4.8,2,-0.2,7.5,8.3,0.11005943209333,0.106723585912487,-3.03094983991426,11.92,0.873642,0,0.665409781523788,0.426894343649947,-35.8448950551405,0.665409781523788,0.747065101387407,12.2714336535041,398,489.04461706906,375,476.793410435755,"IA","Clarke",88.391126,0.409218,9.98277,0.344605,0.161533,0.043076,16.681025,25.263838,43016,12.4,0,19.1,0,0,"0.000000",0.332704890761894,0.32017075773746,-3.76734258271078,0,0.106723585912487,NA,0.665409781523788,0.533617929562433,-19.8061188189256,1.03650706292423,1.12059765208111,8.112881442374
